ITERATION,F1_SCORE_TRAIN,F1_SCORE_TEST,num_leaves,learning_rate,max_depth,min_child_samples,colsample_bytree,subsample,n_estimators,reg_alpha,reg_lambda,subsample_for_bin
1659,1.0,0.9299535923750257,35,0.15259825473426972,10,26,0.12018597216657542,0.547854551980824,96,0.15730841867791262,0.6268699075435696,21
1660,1.0,0.9299617878971747,38,0.129610598667238,10,25,0.10049118706648316,0.6162562881592771,100,0.1144796400899092,0.6446426916769358,20
1661,1.0,0.933313168175822,39,0.13906542550148357,10,25,0.13556562781597045,0.5423035952772386,95,0.13277449205419883,0.6408318251184231,22
1662,1.0,0.9286489775379208,39,0.16507422078522438,10,24,0.11146420989001424,0.5909331037901385,97,0.1685688911251799,0.5865315882398625,22
1663,0.9696660717356911,0.9319817427980197,38,0.1287303143555676,3,26,0.14659328376352287,0.5651657149835174,92,0.15038525490870508,0.6018619823488167,23
1664,1.0,0.9319618440435475,34,0.14484839053129603,10,26,0.13216952639959123,0.5844739570399617,88,0.18592718155395108,0.6159111596930209,24
1665,1.0,0.9246479250452463,36,0.15775261397100016,10,25,0.11232909893968318,0.607994864457367,95,0.10933710242219159,0.6509308515088268,24
1666,1.0,0.9279785834673392,42,0.12562533566143186,10,24,0.12297816151441225,0.549160750336483,99,0.22660789351424632,0.5800779179624769,20
1667,1.0,0.9299812748611485,34,0.13778272204785283,10,26,0.13843772543018193,0.5637805266738164,100,0.2011434018909245,0.6132934504969305,19
1668,1.0,0.9306422398320022,36,0.18412675723024702,10,25,0.10037629232904968,0.6296179649025986,87,0.12938583012118,0.6301641910654827,25
1669,0.9486647670515245,0.9199738628834156,41,0.1213091575242138,2,24,0.5342150106371186,0.5803281762759621,90,0.20166999534281993,0.9862483842170313,22
1670,1.0,0.9272995390823034,37,0.10900646292402605,10,24,0.1517964530921685,0.6420131067378895,93,0.09293833914462366,0.6558447440781254,27
1671,1.0,0.9273114318076034,33,0.16416315343947144,10,27,0.11284797000887545,0.5322248890542595,89,0.1542953009004328,0.586788221523736,25
1672,1.0,0.9333052973365987,37,0.1452002933932614,10,24,0.12736423337641056,0.5776195712419137,91,0.2166784649571417,0.679752148490089,24
1673,1.0,0.9312982808884215,35,0.1268504244010275,10,25,0.14645765997600632,0.5427131722281334,94,0.17886781794957632,0.5717878833661788,23
1674,0.9998333332175925,0.9319780871813957,35,0.11512255332317343,10,23,0.10975368951925576,0.5917357012096421,96,0.2364806252085107,0.6088693539255028,26
1675,1.0,0.9313107532972518,39,0.15864511054399727,10,27,0.12512519100446998,0.5519085756140432,98,0.14331927162738525,0.643595830990586,25
1676,1.0,0.9299750773113813,37,0.20020127070402444,10,26,0.14063841375514421,0.5614026218764265,89,0.16494256382938705,0.5436344034159718,27
1677,0.9994999989583306,0.9333077213031242,36,0.09943243855802698,10,25,0.15521114021177948,0.5289031755181891,85,0.19850109290910528,0.5982273389933098,26
1678,1.0,0.9353010164368476,41,0.14138722082834182,10,24,0.11874084004489763,0.6021508365097407,91,0.24758605858785718,0.5644015624253236,21
1679,1.0,0.9332920492348071,33,0.17521241730987636,10,25,0.10045573031354638,0.5407045565883508,94,0.2655650791739223,0.6266724900387773,23
1680,0.9993333321759232,0.9332815777551836,34,0.10465050964074203,10,24,0.10068024036536366,0.5315193376096022,88,0.12052542963001528,0.5284159742621811,24
1681,1.0,0.9266276711556323,40,0.1306633495823327,10,23,0.4850140660870969,0.6163223611463299,100,0.20857493147635262,0.5609580005250958,27
1682,0.9991666633101655,0.9339705039506357,35,0.12191379139819629,10,26,0.10043567490449723,0.5593700653922075,92,0.18693070150825847,0.9987263438507763,20
1683,1.0,0.9346463738254407,42,0.11323603985495088,10,23,0.13267892196389347,0.568483075420188,86,0.08665635182873728,0.5914564500456936,26
1684,1.0,0.9312801511914337,38,0.15340470707971068,10,24,0.10036198996310045,0.5478213631481144,97,0.2297561088281268,0.6658238362043374,25
1685,1.0,0.9159796942805105,33,0.976567770805751,10,27,0.15324323139905843,0.5215094610321486,90,0.12945368910022562,0.6100656144053128,27
1686,0.9979999912036513,0.9346335915506703,34,0.10037889440869584,10,25,0.12123264182877798,0.5912375796846147,85,0.15752119517491397,0.9616357598619314,24
1687,1.0,0.9306309215818098,38,0.1827921572143623,10,23,0.1109232628998719,0.5769904888996505,94,0.1805694676069414,0.544821378590503,22
1688,0.9998333332175925,0.9339789594333686,36,0.1343279616050884,10,22,0.1371133122348304,0.535554593015087,84,0.2584658553024135,0.6414828832474158,25
1689,0.999666666435185,0.9259637158681994,40,0.11529136491142529,10,26,0.122395856345277,0.5522078403220851,88,0.21472653604946806,0.5739040565928006,23
1690,1.0,0.9339824165552398,33,0.15662087219491644,10,24,0.10153780954281019,0.5681976953203336,83,0.1666420394672798,0.5325396608105626,26
1691,1.0,0.9273060621108205,37,0.2070602784154528,10,23,0.15968384382334655,0.6094348379855802,93,0.10230856313238525,0.5214329521252659,21
1692,0.978166406361208,0.9306530921281855,37,0.1061029214778274,4,22,0.10022740546766516,0.544172930993327,90,0.13516416045405974,0.597165252710204,25
1693,0.999666666435185,0.9339531394715879,34,0.14020972357269273,10,25,0.10054962160416955,0.5325378882720867,96,0.23743178647281435,0.6640662230779522,24
1694,0.9993333321759232,0.925974423051373,35,0.09732592111235105,10,23,0.1417943920762549,0.5179074134944552,87,0.268119555737647,0.6278700066145383,27
1695,0.9998333332175925,0.9279797692427817,39,0.12534140806526584,10,24,0.11435230848063829,0.6607074641386426,92,0.19493248329327542,0.5587294852570354,19
1696,1.0,0.9266321345372486,32,0.175052173923918,10,26,0.5634803604035344,0.6235582939891335,98,0.22207764413816963,0.8826411152533163,26
1697,0.9993333321759232,0.9279742835754163,32,0.11442167468319922,10,28,0.1309992405451525,0.592897438320498,89,0.1119126418267673,0.687725305252958,24
1698,0.9993333331018516,0.9286365412045579,39,0.08565795935038835,10,22,0.10049601933702472,0.5574942765724942,95,0.07530626328285372,0.5469280372130961,22
1699,1.0,0.9346518304215102,36,0.14628654970959726,10,24,0.16331984421953427,0.5784351371850555,100,0.27965559514526883,0.5798072757030686,26
1700,0.999666666435185,0.9266453362432072,35,0.09712242754888596,10,21,0.14721804168690866,0.5855968167177529,91,0.14875489471875927,0.6134087851213813,23
1701,1.0,0.9326516150957064,33,0.1938279227509752,10,23,0.10073428120087279,0.5214472344966612,87,0.17597106769581652,0.5189864357384907,26
1702,0.9998333332175925,0.9293159356055295,38,0.13121110503922603,10,25,0.11993464179618821,0.5512426485210492,85,0.2037440972070734,0.6430276486449986,27
1703,1.0,0.9279676961890179,42,0.16483098163030058,10,24,0.13549857146068564,0.5345565365395712,83,0.23991161804601643,0.9312363626032141,28
1704,1.0,0.9279851073199896,43,0.10646549868824146,10,26,0.5854550595096197,0.6474712563702737,94,0.13413370511042327,0.5885361892037706,25
1705,1.0,0.9266102861687727,36,0.1248286377651137,10,22,0.11188317609007756,0.5211729953252127,92,0.2572721916543341,0.5364541180865403,21
1706,1.0,0.9346316550765403,40,0.1462537699706306,10,23,0.10038039435532511,0.605718289732515,97,0.17035827116435837,0.6714598207976124,23
1707,0.9991666646990689,0.9319743216461948,33,0.0864874433253233,10,24,0.10013417421618559,0.5713715981716346,89,0.09507728945030265,0.5688977819889902,27
1708,1.0,0.9319697905816955,41,0.22053178210719096,10,29,0.15375765483996584,0.5637184012126772,95,0.2147814525489729,0.6148938435702969,24
1709,1.0,0.9346393733621359,34,0.11516378514833124,10,25,0.10007611966153596,0.5449779816543792,86,0.11323012465868876,0.6988902304551354,28
1710,0.9988333304398068,0.9313073266335534,34,0.09323989702495089,10,27,0.12929270316451455,0.5163089292062729,100,0.1536441431528937,0.9099952673464689,25
1711,1.0,0.9246391896399331,39,0.1634573593567711,10,21,0.143240765400392,0.59986136967713,83,0.19725860630693204,0.5536338588282238,23
1712,0.9998333332175925,0.9293022443734408,38,0.10634276912568197,10,22,0.16648415616700923,0.6318419554978296,91,0.23921582902567184,0.5186283752343127,20
1713,1.0,0.9259762329427966,36,0.1306866760679751,10,25,0.10043317048467197,0.5355821829681221,89,0.2737489715457749,0.5962919145401265,22
1714,0.9986666624999778,0.9286300191304656,35,0.0807520408719503,10,23,0.12401522982142046,0.5567505644599609,93,0.1754107413054673,0.6338719314600204,27
1715,1.0,0.9339698911896409,32,0.17727407269760317,10,22,0.11134412559853182,0.5097961174053269,87,0.22327052351464902,0.5728970157914569,28
1716,1.0,0.9339763739713224,31,0.1404688288946469,10,23,0.15496590039926672,0.5797690723293474,98,0.13654377231297277,0.5041647261251943,26
1717,1.0,0.9292928710427913,31,0.11697476002003057,10,24,0.696473486726823,0.528597106088081,84,0.19382529330294487,0.6469235999082448,25
1718,0.999666666435185,0.9312944931563812,40,0.10104633545120036,10,21,0.1319062099035317,0.5413740861773522,90,0.07613187900736483,0.5266084074512173,24
1719,0.9993333321759232,0.9286281072952789,34,0.19666800622806477,10,26,0.11431284574059507,0.5176100485243351,82,0.2571168907060565,0.5529505620992907,18
1720,1.0,0.9299831112695489,32,0.15389325793984335,10,28,0.4107019521914549,0.5695849962534396,95,0.29568570861884325,0.5868165755289589,27
1721,0.9983333314814782,0.9313083793333851,36,0.09157758199391279,10,25,0.14760280751086033,0.614499541005125,85,0.11636130014895096,0.7161707719906427,21
1722,0.9998333332175925,0.9359856841790808,39,0.12167972562186916,10,24,0.10003965699060603,0.5517238454395117,93,0.15552620726467006,0.6523901022637515,26
1723,1.0,0.9266437054290637,32,0.0776357837067726,10,22,0.6417063889691345,0.5965139959194734,97,0.2436835812376853,0.6189986455774491,25
1724,0.9998333332175925,0.9366428201455417,35,0.1405212016778166,10,23,0.12071537670798627,0.5243791636597669,91,0.2845488243444423,0.6767565023493811,24
1725,1.0,0.9239686383023393,35,0.18400845072903216,10,21,0.17796603347301765,0.5343420192418341,92,0.2824049001484994,0.70400908129809,22
1726,1.0,0.9279629013813139,37,0.17638947517699763,10,20,0.17069867445275821,0.5082999014165244,99,0.28752109354407074,0.7467906106844466,16
1727,1.0,0.9266491260953412,37,0.24746877836320313,9,21,0.15957058498008064,0.55784845049487,96,0.31003039455557835,0.6874907379957601,23
1728,1.0,0.9339760784627729,35,0.16131633836034645,10,21,0.16148143302493745,0.520370995350427,100,0.2644731637918391,0.7069355177875424,22
1729,1.0,0.9272962188315212,33,0.20568520569348023,9,22,0.1732413231383248,0.5372771719948106,94,0.3042695372756355,0.7744936194036716,23
1730,1.0,0.930638735211647,38,0.2065745963788971,10,22,0.14274881343956425,0.5819613975838674,87,0.26546218973081165,0.7408126155178325,24
1731,1.0,0.9273166088052243,37,0.18654853016050643,10,20,0.13447821941226284,0.568360225315933,91,0.31208205051450344,0.6748486679908786,20
1732,1.0,0.9286326977801739,34,0.22433065715375297,10,23,0.14700016627814194,0.5101775865474936,97,0.24461648282949483,0.7275731955455871,19
1733,1.0,0.9293050758866075,32,0.1392685288052649,10,22,0.1696191189733507,0.5983358250209304,88,0.28730229440885424,0.6756890422659668,22
1734,1.0,0.9266341982489559,41,0.16188944342564776,9,22,0.12431235647793779,0.6770090291097297,95,0.04907971021168704,0.7532216160231482,21
1735,1.0,0.9279610653150214,36,0.239794779290339,10,21,0.15077566849886329,0.5274038910535427,92,0.22613719000353338,0.695945186496923,25
1736,1.0,0.9299759756773804,34,0.22017538759873112,9,23,0.13166118414880917,0.5551387788013135,82,0.3267728094494788,0.6659588143330809,23
1737,0.973999330993971,0.9246403937796794,35,0.14723730421006084,3,20,0.18142749291533602,0.6267833273796478,85,0.18301483190115103,0.7289882903770043,24
1738,1.0,0.9346164444931244,33,0.168426664989538,10,23,0.12160760056433441,0.5801869410107765,90,0.2550941032454337,0.8317661399345808,28
1739,1.0,0.9326259097625125,38,0.13682132353771007,10,21,0.1594011324812133,0.5106250551545412,88,0.20617425113087037,0.7785435833239761,19
1740,1.0,0.9239350694361436,39,0.1929635128741732,10,22,0.14277262427231902,0.5030423470001032,98,0.09103222992304738,0.7137350362794492,21
1741,1.0,0.9299746156302433,43,0.16274241528394393,9,23,0.11355566271571095,0.5706950921386175,86,0.3017934766695418,0.6968795328907789,20
1742,1.0,0.9333139610085194,33,0.15043753677992217,10,21,0.13239717693009717,0.5456766197926106,93,0.2802768798842195,0.6520617589108009,24
1743,1.0,0.9319731209406914,37,0.1309010435863661,10,22,0.1004553706844691,0.5451524978665584,100,0.16574090304550815,0.8028588418116154,25
1744,1.0,0.929314468100517,34,0.12836089114694255,9,23,0.16534593672954817,0.5239157469835131,95,0.11913411464160553,0.7315590800986508,27
1745,0.9281558704361104,0.9059666902191378,35,0.021791786840434656,4,23,0.12271991784606831,0.5636414816598024,91,0.22820235431808183,0.6791711822202221,26
1746,0.9993333321759232,0.9293042007371517,32,0.10666349434109028,10,22,0.14103723630651605,0.5925098470133123,84,0.13990768228298142,0.7563075476925115,24
1747,1.0,0.9239729624080819,36,0.1812997025320646,10,20,0.4422949005566167,0.5370717246501359,90,0.2513866886580966,0.6313431181439357,27
1748,1.0,0.9326224681799206,36,0.142534934926506,9,21,0.11422637440895887,0.505363467558485,93,0.19072880427157346,0.6621350711526175,28
1749,1.0,0.9266356353352837,40,0.21708699536547843,10,24,0.15424476593432157,0.5135369385767523,96,0.27413478509708994,0.7156379332077143,23
1750,0.9998333332175925,0.9306419867830591,37,0.11707067352205953,10,23,0.18657006602973847,0.6117726815895357,87,0.34198333658544816,0.6435397126600503,25
1751,1.0,0.9266411598323993,38,0.15010141578779423,9,22,0.13109103483645995,0.5546294152303691,98,0.2083600722655645,0.7884628043720796,22
1752,0.9998333332175925,0.935318504041101,42,0.1271477240311465,10,23,0.10042754563750153,0.5358901608538483,83,0.07029677762536636,0.6582209594058688,26
1753,0.9994999996527776,0.9326381311911816,39,0.17070919254878078,10,24,0.11394093530531349,0.4970439770338556,89,0.15377470766292634,0.6224408764439127,15
1754,0.9994999996527776,0.9312912195213567,31,0.09842554765358812,10,20,0.17070609283474747,0.5844788747944788,81,0.29953751075954665,0.6931839495541058,24
1755,1.0,0.9333036867075801,34,0.2893520642997565,9,21,0.14684287484467018,0.6499335834733739,94,0.10954749567595258,0.8762630953633816,28
1756,1.0,0.927305577169552,35,0.19647912146685928,10,22,0.12332360578211848,0.5281302427362072,86,0.18746307559524447,0.827572383391701,23
1757,1.0,0.9272933363365251,39,0.3321073994711217,10,23,0.1354173741024635,0.5569900972686119,88,0.23687164205242997,0.7688741287805949,22
1758,0.999666666435185,0.9313126476577885,35,0.11214788266147621,9,24,0.1000521494597335,0.5143307597850341,96,0.32544459541358867,0.6324343270302017,27
1759,1.0,0.9273080676373147,36,0.15463458120285858,10,16,0.1568015936839675,0.5740258699377491,91,0.16952605576578703,0.8523396198462247,25
1760,1.0,0.9253126577394761,40,0.24552869480191172,10,19,0.7496934205093357,0.49876113343177747,82,0.13400525578847244,0.6718633310564616,21
1761,1.0,0.9266401323074358,37,0.1317282066496121,9,21,0.18446032207410795,0.5467648205475487,93,0.2525780098887064,0.608118788840971,24
1762,0.9998333332175925,0.9366582416099988,38,0.10401600907334019,10,22,0.11689515586822409,0.5278317072848491,85,0.0965862324285216,0.605529941449618,26
1763,0.9983333319444416,0.9292922690704548,41,0.07856485101637767,10,18,0.1797722993866489,0.538765341541182,83,0.041959814942272286,0.6834837723112724,17
1764,1.0,0.9286213661090166,40,0.08406879359611089,10,20,0.7263566962123766,0.5925065591103649,85,0.07569276396359045,0.6558088024266678,28
1765,0.998833330439807,0.930623006708983,38,0.09468900021006495,9,19,0.16715249326135098,0.5608622782836907,86,0.053051541655185386,0.647645945058321,18
1766,0.9958333177082549,0.933974422393641,43,0.07247262975196214,10,21,0.1559168813331243,0.5724795216276475,82,0.09447717054440137,0.6303945256872432,26
1767,0.9998333332175925,0.9279379564702026,42,0.08431246389197306,10,20,0.171035009054969,0.6199206479857706,86,0.060124574661382386,0.6791253821909208,27
1768,0.9991666653935157,0.9326492739837245,44,0.09156005961486262,9,21,0.14620638654581658,0.606458044749774,81,0.0892696238404383,0.6110196559777736,25
1769,1.0,0.9299491706054186,41,0.10535600130393166,10,20,0.19218002687464236,0.5443581742484237,84,0.1077800857214212,0.7102901431882243,23
1770,1.0,0.923958875839363,38,0.07932233247400036,10,21,0.6689910648776581,0.5301547445708061,91,0.07910156602605717,0.6591128169711564,27
1771,1.0,0.9246312238836334,37,0.09399964702703549,9,18,0.13723629344859153,0.5207607765881156,89,0.027124836401730426,0.639727990251224,22
1772,0.9954999704858822,0.932638928814371,39,0.070016860274286,10,19,0.12221880963868889,0.5486565512393401,81,0.009053200193838915,0.6161044887506267,25
1773,1.0,0.9226345695825033,36,0.10826768126566791,10,22,0.15994390375881432,0.5638390497601627,90,0.12160828583817357,0.7288820712439884,21
1774,0.9994999996527776,0.9333013861699962,38,0.08911159346963085,10,20,0.14647056842598516,0.5845808040274039,93,0.03851644067842968,0.6896460668912756,24
1775,0.9998333332175925,0.9319773057466761,39,0.10271029942228802,9,22,0.12943905256045413,0.6342294564163037,83,0.06205496306699368,0.5974938226988189,26
1776,0.999666666435185,0.932650368181941,35,0.08748626814529431,10,21,0.17723406471898373,0.521865150746469,85,0.1357161677118498,0.633543944537345,23
1777,0.998499999421296,0.9313078298664937,36,0.07812000393460018,9,20,0.11430589876959435,0.5971845646002039,87,0.09094311620011541,0.6623982665084809,28
1778,1.0,0.9326199062094883,37,0.10314095043842533,10,22,0.14202021085780175,0.557811395502701,84,0.10720016832075285,0.6041327069708654,20
1779,1.0,0.9293052885424654,34,0.11337056411234388,10,22,0.11431272021782689,0.5108707755417522,95,0.1372437463692416,0.6796667742359226,24
1780,0.9998333332175925,0.9233075632983017,40,0.07375622874188784,10,21,0.5503235609384767,0.5349343152565836,89,0.04866849164422664,0.7224781445194592,27
1781,1.0,0.9292845914045653,39,0.12233909924517294,9,19,0.16104329383959753,0.5764915141669714,80,0.15697866823719409,0.6239008015015433,25
1782,1.0,0.9272978280245979,43,0.09185272466413047,10,21,0.42695903501357124,0.5437531013351016,100,0.06886318592705992,0.70802495808272,28
1783,0.9994999996527776,0.9339806512834883,37,0.08248143671606632,10,22,0.10006505305100533,0.5278275173369996,92,0.023800744987112932,0.5961640878782511,26
1784,0.9998333332175925,0.9313092667566691,45,0.10388440676516161,10,23,0.1308356826183311,0.5050501078409759,87,0.11864041723787101,0.6460907332893293,23
1785,1.0,0.9306401595184207,33,0.11870381152409426,9,21,0.19102488334040196,0.5659247455513488,81,0.09235911432203187,0.6217567864100555,25
1786,1.0,0.9272936076124028,33,0.09749480360488813,10,22,0.15144576117228745,0.6138183123470712,90,0.1564391766798479,0.5886479959525256,27
1787,1.0,0.9293051213498339,41,0.12167178414813791,10,20,0.4550594648733465,0.5476076784951234,97,0.17362732325742514,0.7577949000965796,24
1788,0.9933332793974936,0.9386509976424475,35,0.06985016944713864,9,17,0.10031702021057452,0.5191806626418448,84,0.13999887308364464,0.696442571247265,26
1789,0.9988333327546292,0.925302341117869,38,0.06124069413293163,9,15,0.38242426887572034,0.520546542997732,84,0.002112241818069266,0.6459497409956234,22
1790,0.9776665868051218,0.9279713320070929,36,0.04772414958259945,9,16,0.11289706669877879,0.5279010534672189,81,0.06518521960441045,0.652834057885651,21
1791,0.9761665579852794,0.9266320273881388,35,0.03919553308117577,9,17,0.12951273755650847,0.5123324169571406,85,0.03532335480668941,0.6840968347203675,22
1792,0.9991666665509259,0.9226111018080989,34,0.06696131872242317,9,17,0.49537753702221105,0.548846060248838,83,0.07972414437718318,0.6660868362205745,20
1793,0.9901665464088284,0.931303698933563,33,0.05871496326093541,9,13,0.11108864146149766,0.5368225296492406,80,0.09453677745783527,0.616429751009793,19
1794,0.9961666651620359,0.9313016084757301,35,0.06693909117609366,9,14,0.10027790327635197,0.5617212332921749,83,0.04550225176290203,0.6769188647156515,23
1795,0.9929999590271782,0.9319477810104899,37,0.051244076755812294,9,13,0.1301314776460735,0.5834617387472321,88,0.10922754606159647,0.6001885503390416,24
1796,0.9899998999985552,0.933303356283459,34,0.05397083112482077,9,14,0.11726457231103443,0.5018460663435914,87,0.12915344596967931,0.6344992172704228,25
1797,0.9946666539351261,0.9272964100643589,40,0.06064533505407145,9,16,0.14536218431943748,0.51885099289123,86,0.021880532016786358,0.6574017591126455,21
1798,0.9993333328703701,0.9366355284217803,35,0.07768508644731936,9,11,0.10093438918320295,0.5752281818577367,82,0.10571985285979635,0.6927856709793802,23
1799,0.9979999979166632,0.9326478203467179,39,0.06578189350747864,9,12,0.12485295729203613,0.5270763412550497,80,0.0682522343356009,0.7013302565527022,26
1800,0.9803330946682772,0.9279845286166136,36,0.04206338023434745,9,16,0.17453329963403896,0.5545708158997112,85,0.14311467320905372,0.6171220702778407,25
1801,0.9966666583332948,0.9326544787478654,42,0.06989159544867563,9,18,0.1406772048764812,0.5058119646385889,88,0.12306551324331469,0.5936069139434389,19
1802,0.9989999993055549,0.9279712322655926,37,0.07457306458577095,9,15,0.11123592077258851,0.5406029658239899,91,0.08935077039709152,0.6387596684578092,22
1803,0.9953333106479606,0.9312988694388018,34,0.055220521051549704,9,13,0.16012741022616078,0.5714126549245364,85,0.05105397837243328,0.6624077472731769,24
1804,0.9984999989583325,0.9366394047970334,38,0.06964702298444021,9,17,0.12679384356509066,0.5993323649720323,92,0.10646248658925174,0.5830914309014408,26
1805,0.9998333332175925,0.9353130152702469,32,0.08606333150859542,9,12,0.10000264839632957,0.49935662553235777,89,0.08195798058829937,0.6270116415860181,23
1806,0.9986666615740493,0.9313011466874952,36,0.07647033455790729,9,14,0.10053849589605668,0.5172151850298103,82,0.020013449754278517,0.6149586204349652,24
1807,1.0,0.9279664735304541,33,0.06296800491270302,9,15,0.5140984635129657,0.5297243127838107,94,0.14153653344092448,0.6766740127976834,22
1808,0.9983333168978918,0.9319852992880076,35,0.08404595443294631,9,11,0.1375085727233783,0.5904106673845769,87,0.12495735158495352,0.7199063280122174,18
1809,0.998333331018513,0.9319683258653242,41,0.07285159710782325,9,16,0.15162050473265498,0.5640203907289403,84,0.1617222524775299,0.5791089001248496,25
1810,0.9813330821702151,0.9293139188885959,38,0.057803039473214,9,19,0.11319988633583233,0.5512280838670879,90,0.050655425358186235,0.6991037842984587,13
1811,0.9559997946743655,0.9199804215346816,37,0.00688727799311707,9,12,0.17223529051124237,0.5129357316941683,79,0.069157799035721,0.5986511993319497,21
1812,1.0,0.930639492647155,33,0.08469980256988957,9,17,0.6026352559240513,0.5364448754088138,92,0.1494287973932751,0.649707144908011,26
1813,1.0,0.9306406673388263,40,0.10994604587084739,9,13,0.10071981592564944,0.48947138390317624,82,0.09369695764560171,0.5769850618202926,20
1814,1.0,0.9279523573893963,32,0.09886978561814418,9,18,0.12045695199417529,0.5827983297408279,98,0.004536942594178528,0.6048012307450462,27
1815,0.9543330705985287,0.919936692593768,39,0.011531258770908605,9,15,0.1343875851263169,0.49715929760425087,86,0.10299403290820867,0.6357116422090048,23
1816,0.9941666366895742,0.9339565813635909,35,0.06677459636759389,9,19,0.10014946018237732,0.5261276351509832,95,0.16898543382977413,0.6698782810714073,26
1817,0.9736665474530287,0.9359802531479339,36,0.044543337245053674,9,18,0.1229268110909846,0.5411226601871639,88,0.11602672671068552,0.5641576329576392,16
1818,1.0,0.9299536490519984,44,0.09156670520779946,9,14,0.3330140504380209,0.5637480924882614,91,0.15045632796305577,0.6180242774694553,24
1819,1.0,0.9306338278962187,34,0.13312308192652056,9,15,0.15669479511779302,0.5116365432559129,80,0.03956022072988663,0.7349490517173455,28
1820,0.9946666004617095,0.9306326831201206,38,0.07318239625222558,9,17,0.11303996926608567,0.6048623272540176,94,0.13165078740031896,0.7086233315318088,17
1821,0.999666666435185,0.9273081447778628,36,0.08090883252643453,9,18,0.1923215207246307,0.49583985450883994,84,0.06751495468852864,0.6390611755891257,25
1822,0.962499564921756,0.927305342176678,31,0.02643848295528554,9,19,0.14182618222632654,0.5469876509612229,89,0.1853556883012962,0.5923297908693327,27
1823,1.0,0.9306243435194721,39,0.11368724962706765,9,20,0.16561610899935014,0.6238514417969033,96,0.12351615041690717,0.5642457820864708,24
1824,0.9654997545107131,0.9279836373850097,38,0.031292708478439825,9,20,0.18237207935016758,0.5730074580888913,87,0.18143277937682137,0.6881226055791799,26
1825,0.9949999405074837,0.9319747370252826,32,0.05121369150013753,9,13,0.12150300940521301,0.5536988558294459,100,0.08308160585936847,0.6678041337930979,24
1826,1.0,0.9253184539739033,37,0.14691728042896612,9,16,0.3947111788036408,0.5193507290996181,82,0.1379463570013027,0.5856944520707277,22
1827,1.0,0.9219651249197371,34,0.09713313767693403,9,11,0.525256200525783,0.5050365004791001,93,0.015443735806981551,0.6102247637772011,27
1828,1.0,0.9272962024807775,40,0.12177641797843537,9,10,0.6232161133798726,0.537365003206229,79,0.16341035645794524,0.6299604919622341,23
1829,1.0,0.9359797626974113,36,0.10933521543815841,9,9,0.1388440603699466,0.4938337946446317,90,0.19705649989160776,0.6562017701361812,28
1830,0.9688328575025773,0.9293207380046127,33,0.0350116773103631,9,19,0.15037440203202723,0.559384939818328,84,0.06073825554391679,0.569601920121407,25
1831,1.0,0.92663912613056,41,0.1367373167122347,9,10,0.47136100434241945,0.5254364522537589,86,0.1101757629798581,0.6052593639889183,20
1832,0.9954999769673893,0.9373068644426417,31,0.06460140305831306,9,12,0.12224297703997425,0.5827630900289558,81,0.14531040277104676,0.6857919526881416,26
1833,0.9856663532302237,0.9299670804850131,31,0.046628635791308805,8,12,0.16811484361202456,0.6188592586502799,79,0.08682071682862842,0.6928459536366971,28
1834,0.9764992852664018,0.9299794321286627,30,0.03871208129563927,8,10,0.10093850875863504,0.6652841112080415,81,0.1477935115169002,0.5619834667138588,27
1835,0.9841665373825877,0.9326215143773581,31,0.0411889272771646,9,12,0.11188202400866817,0.6013765704945648,83,0.03401533205162771,0.7183586227698622,29
1836,0.9876665729158184,0.9273070894557476,32,0.045723589003363124,9,11,0.13750129992286278,0.6416800677371163,82,0.07197151764581396,0.7508262659910658,26
1837,0.9946666594907242,0.9252761663786245,32,0.050124152003219624,8,10,0.3589209098470425,0.6168411281148419,80,0.10954112591413315,0.7445934776254024,28
1838,0.9969999930555371,0.928641592341679,30,0.05890115461036339,9,11,0.17901306413133578,0.6378140417249707,78,0.09335661139219795,0.5839944681092202,27
1839,0.9938332987265829,0.9306453213688408,31,0.052677720683169275,9,12,0.15289242288931912,0.6282648915208432,78,0.051736933947113095,0.5517414735259092,26
1840,0.9798331003426526,0.935980921720008,33,0.03890315498499374,9,11,0.10086465132701128,0.5944949600116288,81,0.11814548538891269,0.6459589977707215,29
1841,0.9903332925922191,0.9326409223637858,31,0.05389310495141449,8,12,0.1229129229177231,0.5961784555682111,84,0.13656933553079095,0.7280609585899269,28
1842,0.9821664533490297,0.9293107662055234,30,0.043172396575697214,9,10,0.13371090065019417,0.5873064055333393,81,0.14430523134156037,0.6229254182647394,25
1843,0.9929999113409762,0.9299608350088306,32,0.0608743021317619,9,11,0.1003527412684619,0.656096898491138,78,0.1575326023963226,0.6038194846946672,27
1844,0.9978333318287026,0.9326483073320961,35,0.0558165289463017,9,11,0.1617393170285918,0.6463842137884047,80,0.021679213571158373,0.5473476645499896,26
1845,0.9881665494198355,0.9293020294722455,34,0.04596276075112831,9,9,0.1138112896683677,0.6084638333867903,85,0.0997245928566208,0.7008849083899835,25
1846,0.9931666565971959,0.9313105987780412,32,0.05215157363391898,8,13,0.20062307730160867,0.6947489423355067,83,0.1803989274753841,0.5773772039335829,28
1847,0.9988333311342539,0.9306456201244349,34,0.06831352940353566,9,10,0.12905724834235377,0.5846688196891449,85,0.1685621158960057,0.6628175668145235,29
1848,0.9989999993055549,0.9259503441378802,30,0.05977431281391331,9,12,0.418404994483475,0.6108916822547512,79,0.0026933782374025106,0.5882141535922809,26
